% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 11 2025, 15:04
% Dimension:          1
% Nodes:              975
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
4.918886420804101         5.812363343336414E-4
4.9192812862345665        5.807775474229417E-4
4.942085894845438         5.559395175341785E-4
4.94258102956861          5.55414560011316E-4
4.967358026005126         5.292346856034721E-4
4.9678516077932064        5.287392956869125E-4
4.996357368556801         5.022018942444534E-4
4.996976286960765         5.016436216217794E-4
5.015829631206152         4.8470574365262504E-4
5.0164219293518455        4.8420498821893037E-4
5.016516172059537         4.8413216402163153E-4
5.050628842268167         4.5777226959017745E-4
5.05137154435292          4.572198515800522E-4
5.064301236407176         4.476495084811006E-4
5.064752334039931         4.472954123564367E-4
5.067070893012584         4.455491958808582E-4
5.096481251608102         4.2339886313629265E-4
5.09692999773073          4.230749925723405E-4
5.108392758249021         4.150324205656993E-4
5.109807756159563         4.140579372196453E-4
5.136681653919142         3.9607692150284645E-4
5.136895050795108         3.959341401089833E-4
5.139564438799197         3.9424403072441756E-4
5.1564253509487665        3.833216822245324E-4
5.160840391901708         3.805188075899135E-4
5.177415153138759         3.7032112825920486E-4
5.1782953625597505        3.698112142538483E-4
5.182198879867662         3.675498681491757E-4
5.204457943648513         3.543289623986345E-4
5.2118730276438505        3.5002071125234786E-4
5.217935255482411         3.466172647311617E-4
5.220678150043387         3.451759426331215E-4
5.224833320936128         3.429925048466149E-4
5.252490536348258         3.28054261088006E-4
5.254266504691111         3.2711801185894763E-4
5.258455357826062         3.2490974585352284E-4
5.262905663385993         3.2272360819997424E-4
5.264007307949628         3.2220402875339466E-4
5.267467762004593         3.2057194081673525E-4
5.272071903244341         3.1833301134719935E-4
5.290627802020435         3.093095373831829E-4
5.300340037649562         3.04555238322518E-4
5.309764873536821         3.003570897918579E-4
5.317774436319923         2.9692597203493504E-4
5.343105636302564         2.859300956313306E-4
5.347483892206178         2.8402956344918096E-4
5.351660814037569         2.8240055341655117E-4
5.3770311607231145        2.729387962395506E-4
5.377205356794511         2.72873830594849E-4
5.385006647574707         2.6991985491351517E-4
5.393722263406875         2.6665482320024957E-4
5.394627746762792         2.66309371302441E-4
5.395781837774849         2.6591734745678357E-4
5.406435042421167         2.622986464961156E-4
5.420720464086982         2.5747986709032507E-4
5.426070071700276         2.557144979721917E-4
5.445164003922254         2.4956810292711684E-4
5.4467118615355545        2.490698428382953E-4
5.447497691705726         2.4881873661961046E-4
5.449056431712274         2.4833206545050437E-4
5.4537494583438715        2.467342617061288E-4
5.4557956045962674        2.4610884929419545E-4
5.4681528711765175        2.4215779608869847E-4
5.469182166886181         2.418286940104467E-4
5.471199822624144         2.411273663280882E-4
5.480183199896633         2.3831749397793268E-4
5.480361618907999         2.382635959465883E-4
5.48089727116756          2.381017824601513E-4
5.48108533649676          2.3804718844595577E-4
5.494121889196721         2.3434758150274972E-4
5.496666451248615         2.336265371253226E-4
5.507561347847528         2.3053928526229532E-4
5.514771945188324         2.285810832382127E-4
5.522849369899408         2.2644002302399981E-4
5.534225424527496         2.2342938702629093E-4
5.54796877386838          2.1995434322350475E-4
5.548458553879888         2.1983050099614806E-4
5.551576850602094         2.1906231747280365E-4
5.560889501207464         2.1677208775213816E-4
5.56964067333734          2.1472315192685347E-4
5.580304331304782         2.1219579824643953E-4
5.584404047828042         2.110829539696568E-4
5.585675506954793         2.107320346252097E-4
5.586520901980996         2.105103519353212E-4
5.59392781699605          2.0853574779443486E-4
5.60412010085458          2.057246471197656E-4
5.6071144123556325        2.0489879579953018E-4
5.615783181997681         2.0270253076438098E-4
5.6175042696819695        2.0226648679741509E-4
5.623458658410508         2.0109189624129063E-4
5.635160460937094         1.9839941155039937E-4
5.642107803714186         1.967867437951231E-4
5.642377249037146         1.967254125924993E-4
5.65604178841133          1.9361508718803658E-4
5.660938876147087         1.9253246776624455E-4
5.6852924052629845        1.8729801073812395E-4
5.688248752139446         1.8665656591566646E-4
5.69085027948466          1.860921070359066E-4
5.694338187437201         1.8535104849544743E-4
5.696044150682633         1.8499975830610718E-4
5.698419093883667         1.845107124553259E-4
5.7236077204298486        1.794785004860594E-4
5.732634586463071         1.7765827281681777E-4
5.735424349588875         1.7711399142639019E-4
5.735899311620248         1.7702035963070714E-4
5.739592755255135         1.7631492120951064E-4
5.7466788044318085        1.7499344093385174E-4
5.770930985488945         1.704706415417413E-4
5.773379529356824         1.7003003994468222E-4
5.785556293914766         1.679136392929972E-4
5.788335231025609         1.6742498456295512E-4
5.800002589852413         1.6542595468438626E-4
5.809227384514814         1.6384542215534096E-4
5.8108597470934065        1.6357642648185E-4
5.835688238240657         1.5963735358216183E-4
5.8370777067960855        1.5941408384264092E-4
5.844434692132681         1.5826506922549913E-4
5.847523783540685         1.5778261465761682E-4
5.848339964829985         1.576604861831451E-4
5.885820182566559         1.5228221904856713E-4
5.922792239510174         1.4652814462431775E-4
5.928870095513154         1.4550629264024765E-4
5.930260557588887         1.45290713780121E-4
5.93934346710099          1.440388910053526E-4
5.955144818152874         1.4171552749131148E-4
5.959764296453795         1.410362990314778E-4
5.971920008459754         1.3909710150140635E-4
5.973001605854903         1.3893870821050707E-4
5.974700932611208         1.3868985225130132E-4
5.977552900895797         1.3832130815875422E-4
5.992866751635417         1.363423838997676E-4
5.9967363533974165        1.3580668227004925E-4
6.011194009332256         1.336245531983923E-4
6.014969921406354         1.3305464563204513E-4
6.019141307633532         1.3247963446210852E-4
6.0337084103410366        1.3072244623662906E-4
6.0463900361698455        1.2903425368217654E-4
6.058019834352951         1.2737892503216403E-4
6.063581682655852         1.266600604125426E-4
6.070680467284659         1.2586478464511846E-4
6.076690059013735         1.2511644724125964E-4
6.099913320704272         1.2222459765378374E-4
6.101069747299554         1.2206993970176304E-4
6.105823141546906         1.2149643355688083E-4
6.10765252422828          1.2127306984070152E-4
6.108022057678176         1.2122333365054998E-4
6.144119660246154         1.1698646903406383E-4
6.144624581171899         1.1693381255589436E-4
6.145061744527157         1.169006378951102E-4
6.14992958918747          1.1653123571760841E-4
6.152357701700467         1.1631860878062662E-4
6.175469309849327         1.1467992941253052E-4
6.18208864121634          1.1421636874615264E-4
6.182151636168085         1.1421195712507033E-4
6.196204255201566         1.1306366183107846E-4
6.217969749859858         1.11304414053842E-4
6.220177827025413         1.1113871778419068E-4
6.2433650521031225        1.0947689172455537E-4
6.246746504458485         1.0923454337865703E-4
6.252934913315883         1.0873829880845023E-4
6.275148189187845         1.0692211791589455E-4
6.284375799887885         1.0619876573173589E-4
6.297288753715403         1.0526123905367277E-4
6.326207365218589         1.0291527320376658E-4
6.327201184986912         1.028346515170307E-4
6.330118551350275         1.0259340066997673E-4
6.338429571127975         1.0193414017699469E-4
6.347831002972322         1.0115990092298189E-4
6.350781849915911         1.0089174920025619E-4
6.385088913512709         9.797268454916227E-5
6.395627735485457         9.711150130065896E-5
6.398373252229241         9.68871505113253E-5
6.40146745665794          9.660794562611052E-5
6.410118130318781         9.581375771457149E-5
6.417187899943939         9.516470704016208E-5
6.440059275675139         9.319730934775655E-5
6.4489155014861606        9.246535109063279E-5
6.464311323213393         9.106173755677423E-5
6.4757337283289695        9.002037434190389E-5
6.483593949971964         8.92914161015207E-5
6.495029637837573         8.829703995947944E-5
6.49945775074308          8.792692638163484E-5
6.549999999999997         8.327187638433093E-5
6.644882831061918         7.893870287440756E-5
6.739765662123838         7.480907680982832E-5
6.8346484931857585        7.088299819059327E-5
6.9295313242476775        6.716046701670244E-5
7.024414155309598         6.364148328815577E-5
7.11929698637152          6.032604700495331E-5
7.21417981743344          5.721415816709499E-5
7.244333672763007         5.5975191700808946E-5
7.264436242982708         5.5171682984562695E-5
7.274487528092573         5.4766927521460716E-5
7.28956445575737          5.4176646022765635E-5
7.30464138342214          5.357230397859562E-5
7.314692668531987         5.318064374645416E-5
7.334795238751708         5.2391321072213636E-5
7.364949094081275         5.124104045276945E-5
7.395102949410841         5.0087338819353335E-5
7.415205519630545         4.934067332502031E-5
7.425256804740408         4.896433947287502E-5
7.461273923505308         4.7525917346722507E-5
7.497291042270207         4.605385125163209E-5
7.506295321961424         4.567764576337591E-5
7.533308161035107         4.456520283805906E-5
7.5513167204175495        4.3807196292213694E-5
7.567370858654893         4.317005112984298E-5
7.599479135129573         4.191600165670275E-5
7.631587411604251         4.0620974895965666E-5
7.647641549841582         3.998358194139768E-5
7.663695688078929         3.9343123394046824E-5
7.6923901084804225        3.807022416533001E-5
7.721084528881917         3.674112179629827E-5
7.73543173908266          3.607708762250421E-5
7.749778949283411         3.541396883336669E-5
7.7784733696849075        3.4088765276535226E-5
7.807167790086402         3.270735857938895E-5
7.821515000287146         3.201717224153755E-5
7.835862210487897         3.132790128834278E-5
7.864556630889393         2.995039340339667E-5
7.904428802126359         2.78914806714559E-5
7.905769699819823         2.781880447613566E-5
7.90982336616136          2.7603315206586187E-5
7.9115595462526205        2.7510888463300217E-5
7.944300973363325         2.5839989106649837E-5
7.946982768750259         2.5696258268428148E-5
7.955090101433331         2.5270181842662778E-5
7.958562461615852         2.5087427924939535E-5
7.984173144600291         2.3795918708978167E-5
7.988195837680692         2.3582754780274047E-5
8.0003568367053           2.2950993311626256E-5
8.005565376979087         2.2680011788314682E-5
8.024045315837256         2.1759269478440894E-5
8.029408906611126         2.147829401167335E-5
8.04562357197727          2.0645749613476618E-5
8.052568292342318         2.028864005342565E-5
8.063917487074221         1.9730041415038024E-5
8.07062197554156          1.938287596262607E-5
8.09089030724924          1.8354450748213854E-5
8.099571207705552         1.7913312720272444E-5
8.103789658311186         1.770823451876955E-5
8.111835044471993         1.7296500633132184E-5
8.136157042521205         1.6077096715837974E-5
8.142798613888287         1.5743607278999167E-5
8.143661829548153         1.5700263123170844E-5
8.1440164935878           1.5685088747978506E-5
8.147185882238436         1.5549485790987203E-5
8.152441453529946         1.5293247988277236E-5
8.164089957424066         1.4749582028739085E-5
8.168516579867687         1.4548604383429375E-5
8.179699890045084         1.4040859398433303E-5
8.181869881147833         1.3943156103165506E-5
8.182660045349625         1.3907999177217438E-5
8.185041133250392         1.3798203133334515E-5
8.187640327625333         1.3681652283597083E-5
8.199712648895227         1.3128941500374903E-5
8.219192438477661         1.2237027876678337E-5
8.220229566162887         1.2189216567633104E-5
